OrderID,Date,Product,Category,Region,Salesperson,Quantity,UnitPrice,Discount,Revenue,Cost,Profit
ORD-61768,2023-08-21,Monitor 27inch,Electronics,West,Priya Sharma,11,25318.55,0.2,222803.24,121055.8,101747.44
ORD-70476,2023-08-21,Standing Desk,Furniture,West,Divya Menon,17,25044.04,0.1,383173.81,245003.37,138170.44
ORD-14768,2023-08-21,Pen Set Premium,Stationery,West,Vikram Das,11,310.63,0.0,3416.93,2306.4,1110.53
ORD-45582,2023-08-22,Standing Desk,Furniture,East,Arjun Kumar,13,25516.82,0.0,331718.66,191353.28,140365.38
ORD-90538,2023-08-22,USB Hub 7-Port,Electronics,East,Divya Menon,1,1494.37,0.15,1270.21,786.81,483.4
ORD-53908,2023-08-22,Monitor 27inch,Electronics,East,Divya Menon,19,19912.67,0.0,378340.73,188399.17,189941.56
ORD-84356,2023-08-23,Office Chair Ergo,Furniture,East,Sneha Pillai,15,9101.78,0.1,122874.03,71661.6,51212.43
ORD-11787,2023-08-23,Mechanical Keyboard,Electronics,South,Sneha Pillai,11,4240.19,0.1,41977.88,26586.0,15391.88
ORD-81176,2023-08-24,Standing Desk,Furniture,West,Karthik Raj,2,29089.91,0.15,49452.85,33696.98,15755.87
ORD-42105,2023-08-24,Pen Set Premium,Stationery,West,Divya Menon,19,356.96,0.0,6782.24,4621.62,2160.62
ORD-76735,2023-08-24,Desk Lamp LED,Furniture,West,Arjun Kumar,12,2112.37,0.1,22813.6,15294.51,7519.09
ORD-64496,2023-08-25,Notebook Pack,Stationery,South,Divya Menon,3,324.46,0.0,973.38,570.06,403.32
ORD-49883,2023-08-25,Standing Desk,Furniture,East,Vikram Das,16,18736.2,0.05,284790.24,173997.81,110792.43
ORD-47700,2023-08-26,Pen Set Premium,Stationery,East,Meera Iyer,9,316.71,0.2,2280.31,1291.37,988.94
ORD-69054,2023-08-26,Wireless Headphones,Electronics,East,Vikram Das,11,2574.06,0.0,28314.66,18288.07,10026.59
ORD-25681,2023-08-28,Laptop Pro X1,Electronics,West,Arjun Kumar,19,87044.61,0.05,1571155.21,1008954.8,562200.41
ORD-49926,2023-08-28,Laptop Pro X1,Electronics,East,Priya Sharma,8,111704.24,0.15,759588.83,490924.95,268663.88
ORD-47852,2023-08-28,Notebook Pack,Stationery,West,Meera Iyer,9,243.54,0.2,1753.49,979.65,773.84
ORD-24435,2023-08-29,Pen Set Premium,Stationery,East,Vikram Das,7,336.77,0.0,2357.39,1196.41,1160.98
ORD-20443,2023-08-29,Notebook Pack,Stationery,East,Rahul Nair,18,396.83,0.0,7142.94,4437.7,2705.24
ORD-11352,2023-08-30,Desk Lamp LED,Furniture,West,Divya Menon,12,1957.77,0.15,19969.25,11273.46,8695.79
ORD-87550,2023-08-31,Mechanical Keyboard,Electronics,South,Divya Menon,14,3901.5,0.0,54621.0,32181.58,22439.42
ORD-58799,2023-08-31,Mechanical Keyboard,Electronics,West,Sneha Pillai,12,3551.74,0.05,40489.84,20351.53,20138.31
ORD-74572,2023-09-02,Notebook Pack,Stationery,North,Karthik Raj,19,438.4,0.2,6663.68,4401.09,2262.59
ORD-68891,2023-09-02,Pen Set Premium,Stationery,West,Priya Sharma,18,310.85,0.05,5315.53,3101.53,2214.0
ORD-48175,2023-09-03,Office Chair Ergo,Furniture,North,Rahul Nair,1,10859.62,0.15,9230.68,5524.13,3706.55
ORD-80070,2023-09-03,Wireless Headphones,Electronics,East,Rahul Nair,4,4412.25,0.0,17649.0,8477.87,9171.13
ORD-79822,2023-09-03,Laptop Pro X1,Electronics,South,Priya Sharma,3,110616.77,0.2,265480.25,124059.75,141420.5
ORD-22260,2023-09-04,Laptop Pro X1,Electronics,North,Divya Menon,18,104329.71,0.0,1877934.78,1091585.21,786349.57
ORD-40801,2023-09-04,Monitor 27inch,Electronics,East,Arjun Kumar,17,20227.07,0.15,292281.16,159193.68,133087.48
ORD-87170,2023-09-04,Office Chair Ergo,Furniture,South,Meera Iyer,16,10030.25,0.15,136411.4,64796.09,71615.31
ORD-74739,2023-09-04,USB Hub 7-Port,Electronics,North,Karthik Raj,10,1328.01,0.0,13280.1,6180.62,7099.48
ORD-30788,2023-09-06,Pen Set Premium,Stationery,West,Karthik Raj,14,162.23,0.0,2271.22,1268.08,1003.14
ORD-73945,2023-09-06,Desk Lamp LED,Furniture,West,Divya Menon,19,1763.9,0.0,33514.1,15952.42,17561.68
ORD-13238,2023-09-07,Laptop Pro X1,Electronics,East,Vikram Das,4,98505.66,0.1,354620.38,223763.3,130857.08
ORD-77889,2023-09-07,Office Chair Ergo,Furniture,North,Priya Sharma,14,9531.89,0.2,106757.17,73608.16,33149.01
ORD-87459,2023-09-07,USB Hub 7-Port,Electronics,South,Meera Iyer,13,846.24,0.0,11001.12,7189.0,3812.12
ORD-59250,2023-09-07,Desk Lamp LED,Furniture,North,Arjun Kumar,5,1686.88,0.0,8434.4,4221.44,4212.96
ORD-32608,2023-09-08,Laptop Pro X1,Electronics,North,Divya Menon,13,102101.91,0.15,1128226.11,675851.29,452374.82
ORD-98795,2023-09-09,Office Chair Ergo,Furniture,South,Arjun Kumar,6,13900.17,0.0,83401.02,37968.18,45432.84
ORD-91360,2023-09-09,USB Hub 7-Port,Electronics,West,Meera Iyer,2,800.7,0.05,1521.33,1050.14,471.19
ORD-64396,2023-09-09,Pen Set Premium,Stationery,East,Karthik Raj,17,192.82,0.0,3277.94,1780.28,1497.66
ORD-85196,2023-09-10,Standing Desk,Furniture,East,Vikram Das,19,20668.88,0.1,353437.85,242657.38,110780.47
ORD-98047,2023-09-10,Standing Desk,Furniture,North,Karthik Raj,14,21880.94,0.1,275699.84,130240.24,145459.6
ORD-53169,2023-09-11,Wireless Headphones,Electronics,East,Priya Sharma,18,2774.98,0.1,44954.68,24801.29,20153.39
ORD-56338,2023-09-12,Mechanical Keyboard,Electronics,North,Vikram Das,11,3228.09,0.0,35508.99,20209.55,15299.44
ORD-54186,2023-09-13,Monitor 27inch,Electronics,South,Divya Menon,3,18160.38,0.0,54481.14,37990.93,16490.21
ORD-22521,2023-09-13,Office Chair Ergo,Furniture,West,Meera Iyer,13,14375.83,0.0,186885.79,116734.57,70151.22
ORD-40689,2023-09-14,Wireless Headphones,Electronics,East,Rahul Nair,2,3490.85,0.0,6981.7,4408.92,2572.78
ORD-43330,2023-09-14,USB Hub 7-Port,Electronics,North,Vikram Das,4,1283.38,0.0,5133.52,2586.61,2546.91
ORD-37117,2023-09-15,USB Hub 7-Port,Electronics,West,Rahul Nair,17,1400.55,0.0,23809.35,15504.88,8304.47
ORD-71846,2023-09-15,Mechanical Keyboard,Electronics,South,Vikram Das,20,4695.65,0.0,93913.0,44516.87,49396.13
ORD-64499,2023-09-16,Pen Set Premium,Stationery,West,Meera Iyer,15,242.89,0.0,3643.35,2061.5,1581.85
ORD-87564,2023-09-16,Office Chair Ergo,Furniture,East,Karthik Raj,9,8099.42,0.0,72894.78,43806.51,29088.27
ORD-50662,2023-09-16,Desk Lamp LED,Furniture,South,Sneha Pillai,3,1957.56,0.0,5872.68,3988.65,1884.03
ORD-52336,2023-09-16,USB Hub 7-Port,Electronics,West,Arjun Kumar,14,1248.68,0.15,14859.29,6879.34,7979.95
ORD-18993,2023-09-16,Wireless Headphones,Electronics,West,Arjun Kumar,18,2630.21,0.0,47343.78,23958.58,23385.2
ORD-97023,2023-09-17,Monitor 27inch,Electronics,West,Arjun Kumar,12,21011.34,0.0,252136.08,169648.02,82488.06
ORD-42767,2023-09-17,Office Chair Ergo,Furniture,South,Priya Sharma,8,8927.14,0.0,71417.12,36259.47,35157.65
ORD-28775,2023-09-19,Mechanical Keyboard,Electronics,West,Rahul Nair,13,4368.2,0.0,56786.6,35158.37,21628.23
ORD-42053,2023-09-19,Wireless Headphones,Electronics,North,Divya Menon,17,2506.42,0.2,34087.31,22693.02,11394.29
ORD-65146,2023-09-19,Desk Lamp LED,Furniture,South,Vikram Das,20,2118.01,0.1,38124.18,26139.76,11984.42
ORD-56439,2023-09-20,Wireless Headphones,Electronics,North,Arjun Kumar,2,3332.16,0.0,6664.32,3783.56,2880.76
ORD-62551,2023-09-20,Pen Set Premium,Stationery,South,Priya Sharma,19,272.06,0.0,5169.14,3436.19,1732.95
ORD-15170,2023-09-20,Standing Desk,Furniture,West,Karthik Raj,9,23571.33,0.0,212141.97,138591.2,73550.77
ORD-64266,2023-09-20,Wireless Headphones,Electronics,North,Arjun Kumar,13,3595.55,0.05,44405.04,30740.52,13664.52
ORD-22252,2023-09-20,Laptop Pro X1,Electronics,West,Priya Sharma,9,107505.67,0.05,919173.48,618857.15,300316.33
ORD-46202,2023-09-22,Monitor 27inch,Electronics,North,Priya Sharma,13,23563.64,0.1,275694.59,146540.41,129154.18
ORD-75597,2023-09-22,Standing Desk,Furniture,South,Meera Iyer,12,22693.61,0.2,217858.66,135048.16,82810.5
ORD-25506,2023-09-22,Notebook Pack,Stationery,West,Meera Iyer,13,329.91,0.0,4288.83,2347.6,1941.23
ORD-74175,2023-09-22,Standing Desk,Furniture,West,Vikram Das,2,23577.16,0.0,47154.32,22652.36,24501.96
ORD-31344,2023-09-22,Pen Set Premium,Stationery,North,Sneha Pillai,17,333.24,0.0,5665.08,3746.43,1918.65
ORD-36909,2023-09-23,Mechanical Keyboard,Electronics,East,Rahul Nair,6,3132.06,0.05,17852.74,11828.53,6024.21
ORD-24308,2023-09-23,Mechanical Keyboard,Electronics,North,Sneha Pillai,18,5154.96,0.1,83510.35,42479.56,41030.79
ORD-72537,2023-09-23,Wireless Headphones,Electronics,West,Arjun Kumar,1,3487.33,0.0,3487.33,1719.02,1768.31
ORD-40496,2023-09-23,Pen Set Premium,Stationery,South,Divya Menon,6,186.73,0.1,1008.34,619.12,389.22
ORD-94125,2023-09-23,Pen Set Premium,Stationery,East,Priya Sharma,16,238.79,0.0,3820.64,2052.5,1768.14
ORD-96175,2023-09-24,Desk Lamp LED,Furniture,West,Priya Sharma,14,1390.12,0.0,19461.68,9656.92,9804.76
ORD-46083,2023-09-24,Monitor 27inch,Electronics,East,Meera Iyer,11,25873.74,0.15,241919.47,124462.84,117456.63
ORD-23555,2023-09-24,Laptop Pro X1,Electronics,East,Priya Sharma,5,106960.33,0.15,454581.4,316479.33,138102.07
ORD-89494,2023-09-25,USB Hub 7-Port,Electronics,West,Rahul Nair,19,1182.29,0.15,19093.98,12553.09,6540.89
ORD-20831,2023-09-25,Notebook Pack,Stationery,South,Rahul Nair,13,404.7,0.2,4208.88,2005.98,2202.9
ORD-81702,2023-09-25,Wireless Headphones,Electronics,North,Sneha Pillai,6,4719.83,0.0,28318.98,17925.81,10393.17
ORD-97574,2023-09-27,Standing Desk,Furniture,East,Arjun Kumar,5,27026.82,0.15,114863.99,54465.71,60398.28
ORD-31880,2023-09-27,USB Hub 7-Port,Electronics,West,Priya Sharma,5,1408.62,0.2,5634.48,3143.22,2491.26
ORD-39847,2023-09-27,Office Chair Ergo,Furniture,South,Priya Sharma,3,9317.39,0.2,22361.74,11859.58,10502.16
ORD-27329,2023-09-28,Office Chair Ergo,Furniture,East,Meera Iyer,20,12134.17,0.0,242683.4,132153.93,110529.47
ORD-79798,2023-09-28,Wireless Headphones,Electronics,North,Rahul Nair,15,3496.86,0.0,52452.9,29849.19,22603.71
ORD-15778,2023-09-28,USB Hub 7-Port,Electronics,West,Karthik Raj,2,864.61,0.05,1642.76,1079.85,562.91
ORD-58222,2023-09-28,Mechanical Keyboard,Electronics,North,Vikram Das,1,5646.84,0.15,4799.81,2416.35,2383.46
ORD-74349,2023-09-29,Mechanical Keyboard,Electronics,East,Divya Menon,4,3148.91,0.1,11336.08,6658.99,4677.09
ORD-23983,2023-09-29,Standing Desk,Furniture,South,Divya Menon,8,28036.02,0.0,224288.16,109676.66,114611.5
ORD-63026,2023-09-30,Standing Desk,Furniture,North,Priya Sharma,9,20717.58,0.1,167812.4,104862.29,62950.11
ORD-53841,2023-09-30,USB Hub 7-Port,Electronics,East,Vikram Das,6,1384.38,0.2,6645.02,3999.67,2645.35
ORD-57681,2023-09-30,Wireless Headphones,Electronics,West,Vikram Das,7,4478.2,0.0,31347.4,19685.44,11661.96
ORD-15490,2023-10-01,Office Chair Ergo,Furniture,South,Divya Menon,3,12318.12,0.0,36954.36,20273.16,16681.2
ORD-44076,2023-10-01,Desk Lamp LED,Furniture,East,Priya Sharma,20,1569.78,0.0,31395.6,17756.85,13638.75
ORD-35154,2023-10-01,Mechanical Keyboard,Electronics,South,Karthik Raj,20,3708.39,0.0,74167.8,35481.11,38686.69
ORD-94259,2023-10-02,Wireless Headphones,Electronics,South,Sneha Pillai,7,4138.6,0.05,27521.69,18471.75,9049.94
ORD-67177,2023-10-02,Notebook Pack,Stationery,West,Priya Sharma,16,386.81,0.15,5260.62,2823.33,2437.29
ORD-29722,2023-10-02,USB Hub 7-Port,Electronics,West,Arjun Kumar,17,940.45,0.05,15188.27,7395.71,7792.56
ORD-32313,2023-10-03,USB Hub 7-Port,Electronics,South,Sneha Pillai,12,1262.93,0.0,15155.16,7994.83,7160.33
ORD-93039,2023-10-03,Laptop Pro X1,Electronics,East,Meera Iyer,18,99247.68,0.05,1697135.33,775975.43,921159.9
ORD-12641,2023-10-04,Wireless Headphones,Electronics,North,Priya Sharma,17,4305.28,0.2,58551.81,37072.65,21479.16
ORD-11276,2023-10-04,Standing Desk,Furniture,West,Vikram Das,7,19750.12,0.15,117513.21,57274.41,60238.8
ORD-96520,2023-10-05,Laptop Pro X1,Electronics,West,Arjun Kumar,3,98602.58,0.0,295807.74,182142.26,113665.48
ORD-16653,2023-10-05,USB Hub 7-Port,Electronics,East,Rahul Nair,4,1230.97,0.1,4431.49,2259.26,2172.23
ORD-99787,2023-10-05,USB Hub 7-Port,Electronics,East,Sneha Pillai,19,1255.15,0.0,23847.85,12461.67,11386.18
ORD-77154,2023-10-06,Pen Set Premium,Stationery,West,Meera Iyer,20,260.51,0.0,5210.2,2625.38,2584.82
ORD-20069,2023-10-07,Monitor 27inch,Electronics,West,Sneha Pillai,2,20898.56,0.1,37617.41,22936.71,14680.7
ORD-69631,2023-10-08,USB Hub 7-Port,Electronics,West,Divya Menon,14,1338.8,0.15,15931.72,10356.73,5574.99
ORD-94875,2023-10-08,Laptop Pro X1,Electronics,North,Meera Iyer,20,107128.4,0.05,2035439.6,1004372.9,1031066.7
ORD-45740,2023-10-09,Office Chair Ergo,Furniture,East,Arjun Kumar,20,10790.69,0.0,215813.8,133707.88,82105.92
ORD-87187,2023-10-09,Standing Desk,Furniture,South,Meera Iyer,3,27683.05,0.1,74744.24,39622.5,35121.74
ORD-17456,2023-10-09,Desk Lamp LED,Furniture,North,Sneha Pillai,17,1296.45,0.05,20937.67,11787.46,9150.21
ORD-48680,2023-10-09,Mechanical Keyboard,Electronics,West,Rahul Nair,2,4842.32,0.1,8716.18,4457.86,4258.32
ORD-83546,2023-10-09,Mechanical Keyboard,Electronics,West,Karthik Raj,12,4873.5,0.05,55557.9,37978.1,17579.8
ORD-73641,2023-10-10,Mechanical Keyboard,Electronics,East,Vikram Das,9,5949.26,0.0,53543.34,24267.53,29275.81
ORD-28665,2023-10-10,Office Chair Ergo,Furniture,West,Priya Sharma,19,14610.39,0.0,277597.41,139203.38,138394.03
ORD-51618,2023-10-10,Pen Set Premium,Stationery,North,Sneha Pillai,2,258.34,0.15,439.18,284.83,154.35
ORD-78820,2023-10-11,Laptop Pro X1,Electronics,South,Sneha Pillai,17,114954.39,0.1,1758802.17,884141.12,874661.05
ORD-98635,2023-10-11,Office Chair Ergo,Furniture,South,Divya Menon,5,12979.76,0.2,51919.04,26576.77,25342.27
ORD-31049,2023-10-11,Pen Set Premium,Stationery,North,Sneha Pillai,15,324.78,0.15,4140.94,2135.87,2005.07
ORD-44961,2023-10-11,Mechanical Keyboard,Electronics,West,Divya Menon,8,3661.31,0.1,26361.43,15623.21,10738.22
ORD-26083,2023-10-11,Laptop Pro X1,Electronics,North,Sneha Pillai,12,100834.37,0.1,1089011.2,633445.85,455565.35
ORD-24047,2023-10-12,Notebook Pack,Stationery,South,Karthik Raj,19,394.51,0.0,7495.69,4236.85,3258.84
ORD-39418,2023-10-13,Desk Lamp LED,Furniture,West,Meera Iyer,1,2321.6,0.05,2205.52,1237.31,968.21
ORD-13617,2023-10-13,Wireless Headphones,Electronics,East,Sneha Pillai,17,3499.2,0.2,47589.12,27794.61,19794.51
ORD-71342,2023-10-13,Laptop Pro X1,Electronics,West,Karthik Raj,13,116533.48,0.05,1439188.48,969201.51,469986.97
ORD-26088,2023-10-14,Wireless Headphones,Electronics,South,Rahul Nair,17,3076.34,0.15,44453.11,26149.16,18303.95
ORD-69890,2023-10-14,Notebook Pack,Stationery,North,Karthik Raj,2,469.56,0.0,939.12,455.9,483.22
ORD-38467,2023-10-16,Mechanical Keyboard,Electronics,South,Meera Iyer,1,3698.43,0.0,3698.43,1677.91,2020.52
ORD-24367,2023-10-16,Desk Lamp LED,Furniture,West,Meera Iyer,17,1364.03,0.05,22029.08,11537.41,10491.67
ORD-97591,2023-10-17,Monitor 27inch,Electronics,East,Divya Menon,16,22353.35,0.0,357653.6,244087.25,113566.35
ORD-43444,2023-10-17,Monitor 27inch,Electronics,North,Priya Sharma,18,27519.0,0.05,470574.9,222646.75,247928.15
ORD-81228,2023-10-17,Mechanical Keyboard,Electronics,West,Rahul Nair,15,4615.74,0.0,69236.1,36910.46,32325.64
ORD-13313,2023-10-17,Standing Desk,Furniture,West,Vikram Das,1,21578.12,0.0,21578.12,10487.29,11090.83
ORD-79699,2023-10-17,Desk Lamp LED,Furniture,East,Priya Sharma,3,1934.9,0.1,5224.23,3370.4,1853.83
ORD-85757,2023-10-18,Desk Lamp LED,Furniture,West,Karthik Raj,7,1207.11,0.15,7182.3,4649.5,2532.8
ORD-58855,2023-10-19,USB Hub 7-Port,Electronics,South,Vikram Das,1,1495.21,0.15,1270.93,696.99,573.94
ORD-50645,2023-10-19,Office Chair Ergo,Furniture,North,Karthik Raj,16,13607.7,0.15,185064.72,120586.01,64478.71
ORD-23123,2023-10-19,Monitor 27inch,Electronics,South,Priya Sharma,5,27314.1,0.1,122913.45,73734.12,49179.33
ORD-71656,2023-10-19,Laptop Pro X1,Electronics,South,Meera Iyer,7,108871.71,0.2,609681.58,289844.98,319836.6
ORD-85304,2023-10-20,Office Chair Ergo,Furniture,South,Rahul Nair,6,9665.34,0.0,57992.04,40504.15,17487.89
ORD-75248,2023-10-20,USB Hub 7-Port,Electronics,West,Arjun Kumar,14,1273.92,0.15,15159.65,7338.89,7820.76
ORD-68341,2023-10-20,Pen Set Premium,Stationery,South,Priya Sharma,5,363.21,0.05,1725.25,850.83,874.42
ORD-95854,2023-10-20,Standing Desk,Furniture,North,Divya Menon,20,20033.79,0.0,400675.8,216338.89,184336.91
ORD-77915,2023-10-21,Desk Lamp LED,Furniture,North,Rahul Nair,16,1770.66,0.0,28330.56,18773.02,9557.54
ORD-63282,2023-10-21,Mechanical Keyboard,Electronics,West,Divya Menon,10,4906.91,0.0,49069.1,33703.78,15365.32
ORD-80592,2023-10-22,Wireless Headphones,Electronics,East,Meera Iyer,9,4368.35,0.0,39315.15,19677.9,19637.25
ORD-14888,2023-10-22,Monitor 27inch,Electronics,East,Arjun Kumar,3,24522.99,0.0,73568.97,42948.69,30620.28
ORD-83093,2023-10-22,Desk Lamp LED,Furniture,West,Vikram Das,20,1627.38,0.05,30920.22,17590.54,13329.68
ORD-24532,2023-10-22,Wireless Headphones,Electronics,South,Karthik Raj,13,4046.61,0.1,47345.34,29561.46,17783.88
ORD-47089,2023-10-22,Pen Set Premium,Stationery,West,Rahul Nair,14,364.08,0.1,4587.41,2311.56,2275.85
ORD-47982,2023-10-23,Wireless Headphones,Electronics,North,Meera Iyer,5,3665.79,0.0,18328.95,10645.39,7683.56
ORD-13440,2023-10-23,USB Hub 7-Port,Electronics,North,Sneha Pillai,13,1128.21,0.1,13200.06,7374.51,5825.55
ORD-47721,2023-10-23,Standing Desk,Furniture,West,Sneha Pillai,16,22185.64,0.2,283976.19,179023.16,104953.03
ORD-70115,2023-10-23,Office Chair Ergo,Furniture,North,Rahul Nair,7,8024.73,0.2,44938.49,23065.93,21872.56
ORD-17770,2023-10-24,Desk Lamp LED,Furniture,East,Priya Sharma,5,2451.6,0.2,9806.4,5421.95,4384.45
ORD-37372,2023-10-24,Pen Set Premium,Stationery,North,Vikram Das,18,166.99,0.0,3005.82,1795.73,1210.09
ORD-59827,2023-10-24,Office Chair Ergo,Furniture,North,Arjun Kumar,16,9913.12,0.0,158609.92,104662.23,53947.69
ORD-11267,2023-10-25,Monitor 27inch,Electronics,East,Vikram Das,4,18949.98,0.2,60639.94,40784.79,19855.15
ORD-65386,2023-10-25,Standing Desk,Furniture,North,Meera Iyer,12,20984.74,0.15,214044.35,130408.91,83635.44
ORD-40352,2023-10-25,Office Chair Ergo,Furniture,South,Meera Iyer,3,14196.43,0.0,42589.29,29310.14,13279.15
ORD-63961,2023-10-26,Standing Desk,Furniture,North,Arjun Kumar,8,28019.37,0.1,201739.46,123296.7,78442.76
ORD-78280,2023-10-26,Mechanical Keyboard,Electronics,West,Karthik Raj,15,5342.92,0.0,80143.8,51049.51,29094.29
ORD-32227,2023-10-26,Notebook Pack,Stationery,West,Priya Sharma,18,471.56,0.0,8488.08,5033.35,3454.73
ORD-63852,2023-10-26,USB Hub 7-Port,Electronics,North,Meera Iyer,2,1058.06,0.0,2116.12,1043.15,1072.97
ORD-85455,2023-10-26,Office Chair Ergo,Furniture,South,Divya Menon,7,13147.23,0.0,92030.61,49747.74,42282.87
ORD-35614,2023-10-26,Desk Lamp LED,Furniture,East,Divya Menon,15,1678.76,0.05,23922.33,16732.4,7189.93
ORD-42640,2023-10-27,Monitor 27inch,Electronics,South,Vikram Das,19,22115.43,0.1,378173.85,197374.87,180798.98
ORD-42597,2023-10-27,Notebook Pack,Stationery,North,Meera Iyer,9,307.58,0.15,2352.99,1261.23,1091.76
ORD-67292,2023-10-27,Desk Lamp LED,Furniture,South,Arjun Kumar,18,1685.74,0.05,28826.15,19329.1,9497.05
ORD-75612,2023-10-28,Notebook Pack,Stationery,South,Meera Iyer,1,486.14,0.15,413.22,213.16,200.06
ORD-33600,2023-10-28,Monitor 27inch,Electronics,East,Vikram Das,5,20441.97,0.05,97099.36,57432.53,39666.83
ORD-75622,2023-10-29,Desk Lamp LED,Furniture,North,Rahul Nair,15,2278.86,0.05,32473.76,15347.43,17126.33
ORD-13009,2023-10-29,Office Chair Ergo,Furniture,West,Vikram Das,19,11918.94,0.0,226459.86,124995.6,101464.26
ORD-28061,2023-10-29,Pen Set Premium,Stationery,South,Vikram Das,8,202.68,0.0,1621.44,752.29,869.15
ORD-39873,2023-10-29,Office Chair Ergo,Furniture,South,Rahul Nair,20,10046.33,0.05,190880.27,98174.77,92705.5
ORD-10358,2023-10-30,Office Chair Ergo,Furniture,North,Meera Iyer,7,12817.43,0.05,85235.91,45400.98,39834.93
ORD-56210,2023-10-30,Mechanical Keyboard,Electronics,West,Vikram Das,6,5069.29,0.0,30415.74,17087.03,13328.71
ORD-17184,2023-10-31,Notebook Pack,Stationery,East,Divya Menon,3,386.14,0.0,1158.42,734.37,424.05
ORD-28167,2023-11-01,Desk Lamp LED,Furniture,West,Rahul Nair,13,2217.13,0.2,23058.15,12894.65,10163.5
ORD-25855,2023-11-02,Notebook Pack,Stationery,North,Sneha Pillai,5,323.85,0.0,1619.25,833.08,786.17
ORD-84632,2023-11-02,Notebook Pack,Stationery,North,Rahul Nair,5,497.7,0.0,2488.5,1374.39,1114.11
ORD-90478,2023-11-02,Laptop Pro X1,Electronics,South,Arjun Kumar,4,119157.06,0.0,476628.24,272144.12,204484.12
ORD-89036,2023-11-03,Monitor 27inch,Electronics,North,Arjun Kumar,5,19536.91,0.0,97684.55,57833.92,39850.63
ORD-95199,2023-11-03,Office Chair Ergo,Furniture,West,Rahul Nair,5,8478.88,0.1,38154.96,17250.57,20904.39
ORD-21848,2023-11-04,Desk Lamp LED,Furniture,South,Rahul Nair,5,2062.43,0.2,8249.72,5692.13,2557.59
ORD-72710,2023-11-04,Monitor 27inch,Electronics,West,Sneha Pillai,7,21037.87,0.1,132538.58,79181.56,53357.02
ORD-82219,2023-11-04,Office Chair Ergo,Furniture,South,Karthik Raj,8,11661.64,0.0,93293.12,55242.02,38051.1
ORD-43022,2023-11-05,Desk Lamp LED,Furniture,West,Priya Sharma,18,2228.64,0.2,32092.42,19008.38,13084.04
ORD-72126,2023-11-05,Desk Lamp LED,Furniture,North,Karthik Raj,15,1695.84,0.2,20350.08,12518.98,7831.1
ORD-92752,2023-11-05,Wireless Headphones,Electronics,South,Karthik Raj,7,4648.54,0.0,32539.78,22093.62,10446.16
ORD-91851,2023-11-07,Desk Lamp LED,Furniture,North,Rahul Nair,19,2424.09,0.0,46057.71,22697.25,23360.46
ORD-30788,2023-11-07,Standing Desk,Furniture,South,Arjun Kumar,1,22305.44,0.0,22305.44,12028.45,10276.99
ORD-87274,2023-11-07,USB Hub 7-Port,Electronics,East,Karthik Raj,16,1158.01,0.05,17601.75,11253.76,6347.99
ORD-13577,2023-11-07,Office Chair Ergo,Furniture,West,Karthik Raj,8,14554.12,0.0,116432.96,74876.45,41556.51
ORD-72688,2023-11-07,Office Chair Ergo,Furniture,East,Divya Menon,16,13608.58,0.0,217737.28,134128.14,83609.14
ORD-67271,2023-11-07,Desk Lamp LED,Furniture,South,Arjun Kumar,12,1945.34,0.0,23344.08,14944.41,8399.67
ORD-56627,2023-11-08,Desk Lamp LED,Furniture,North,Divya Menon,11,1392.82,0.15,13022.87,6668.42,6354.45
ORD-67954,2023-11-08,Mechanical Keyboard,Electronics,South,Vikram Das,19,4819.98,0.0,91579.62,51856.69,39722.93
ORD-35312,2023-11-08,Wireless Headphones,Electronics,South,Priya Sharma,4,4312.93,0.1,15526.55,8482.66,7043.89
ORD-93958,2023-11-08,Pen Set Premium,Stationery,West,Divya Menon,1,347.8,0.0,347.8,179.35,168.45
ORD-63131,2023-11-09,Office Chair Ergo,Furniture,West,Arjun Kumar,15,11246.32,0.0,168694.8,112780.87,55913.93
ORD-65374,2023-11-09,Wireless Headphones,Electronics,East,Rahul Nair,1,3846.04,0.0,3846.04,2173.89,1672.15
ORD-82140,2023-11-10,Desk Lamp LED,Furniture,East,Meera Iyer,18,1890.2,0.05,32322.42,22598.47,9723.95
